s1,beginning_description,following_from_self,following_from_others
1.3,男 我老婆好像是个性冷感的人，刚结婚时总不主动，而且好像一点兴趣都没有，生完孩子后就不愿意我碰她了，请问我应该怎么办？,晚上好 // 有，她总是不管不问，我行我素的 // 请问有对付性冷感的办法吗？ // 她可以说是个没心没肺，没有思想的女人，她有两对父母，生的和养的还有六个姐姐和两个哥哥对她都很好，所以她有些娇性 // 不觉得，我们是相亲结婚的 // 我都怀疑她有没有把我当老公过,和他沟通过你的感觉吗？ // 她 // 这种情况 一般是妻子咨询的  也可以根据你的描述 来评估妻子的性冷淡可能性 // 只有知道根源 才能有办法治疗啊 // 引起性冷淡的因素很多 // 你们之间发生了怎样的矛盾和冲突呢？什么原因，妻子性冷淡呢？ // 你觉得她爱你吗？ // 我觉得答案挺明白的 // 不过两个人的事复杂，如果你想让她爱上你，也是有可能的，不要轻易放弃 // 你是想走出婚姻?还是想婚内解决问题呢
1.3,"女,我结婚一年半我老公没有性功能，他还要和我那样我特别反感 前一段时间我和我以前认识的男的在一起了我很开心他也能满足我",我想问问我该怎么办 // 他以前有的就是从去年我怀孕开始就没有了 // 不好 // 我说的那个也不是前任 他是我以前谈的,告诉这些是想表达那些想法呢？ // 你有什么打算，无性婚姻包括以后生育问题，你能接受吗？ // 你自己是怎么想的 // 你们平时的关系如何 // 您想要和老公在一起还是和前任在一起呢 // 嗯嗯。  关系不好就容易影响你们的亲密 // 美女，可以关注我，我们进一步私聊 // 前任现在什么情况 // 面对当下的情况，你是想走出婚姻吗？ // 想问一下，男人能勃起，做爱半小时左右都不射是不是性功能障碍？
1.3,"男,我的老公情绪有时非常容易暴怒 因为特别无关紧要的事情狂躁 必须到达一个点 自残 砸东西自己才能清醒 这是不是抑郁症的一种",,这种情况有多长时间了？ // 这不是抑郁症的表现 // 你的问题不是几句话就能说清楚的的， 老师需要详细了解你的情况，分析原因，才能找出解决方法。免费文字交流很难解决你的问题，建议你购买服务，电话沟通。如果你信任我，点我头像，再点图文咨询，与你私聊好吗？给你留言了。 // 面对他的状态你怎么办的？ // 带他l****L // 咨询治疗 // 不是抑郁症 // 具体情况，你可以劝他来咨询 // 情绪问题，建议具体咨询
1.3,女 我和我老公结婚一年，怀孕眼看就剩几天就到预产期，可是最近他特别迷恋游戏，愿意去网吧玩游戏都不愿意陪我，我该怎么办？,关系他对我还是很好和恋爱时一样 // 他大我四岁 // 他很多次答应我说不去了不去了，可改不了，老是去有时还一晚上一整天不在家都在网吧 // 表达过他也有理解可就是控制不住自己就跑去网吧了 // 是不是我不够成熟还是说有别的原因？ // 感觉快坚持不下去了 // 怎么坚持每天被气的哭，影响宝宝,你们的关系如何 // 你们多大了 // 你跟他怎么说的呢 // 我可以教您如何与他沟通可以让他看到你的感受。 你愿意付费约我正式的咨询吗 // 私聊你了亲 // 美女 // 他这样，你心里是不是有些无助呢 // 你需要用他能理解的方式表达出你的感受，让他达到对你的一个理解。 // 那你现在需要把你的注意力放在自己身上， 去讨好自己，关心好自己。 // 当你的注意力在他身上的时候，他很难看到你 // 这会儿的你比较脆弱 // 没事的 // 再坚持一下 // 把自己的感受跟他说说 // 其实最终还是自己内心的问题 // 要做妈妈了 // 多替宝宝考虑 // 我觉得，我们不妨先来了解自己，为什么情绪会总是被他带动 // 我猜测可能和你早年与父亲的关系有关 // 可能你在和父亲的关系中也是被忽视的
1.3,女 我和我老公一有十几年了我们一直在一起就是去年下半年在家带小孩我发现他手机红包有5.20/314我问他是什么意思他没有真面回答,还行 // 不会答吗,平时感情怎么样? // 你觉得可能有什么事?
1.3,我今年28岁有个亲身妹妹自小就给了别人养，可是近几年我发现51岁的爸爸和妹妹的养母之间有着寻常的关系，我当女儿的应该怎么办,都要交费吗 // 那我妈妈要怎么办,你作为父亲的孩子，只能过好自己的生活。他们的事情，你无法干预。 // 妈妈的人生的成长任务，也只能她自己来面对和承担。你想承担没有错。但你承担 不了
1.3,男 高三，越长大越恨父母。如果没有朋友，我绝对不会读书，现在实在是忍不了，放弃有点愧疚于支持我的人，不放弃 父母老影响我,是啊，永远不要放弃自己。可是我的父母像疯狗一样的什么狗屁都不懂，就只会影响我学习 // 其实我早就不想读了，有太多的事情发生了。现在身体越来越差了，可能过不过十年了再这样 // 一天就像疯狗一样乱叫，都他妈脑子不正常 // 我没有感觉无所谓咯 // 你们都好 // 是啊，但现在压力山大啊，他们老影响我，实在忍不了，到时候考不起本科，他们又说什么狗屁话，那家谁谁谁都考上等屁话了 // 他们哪懂这些,为什么恨父母？ // 不管放弃谁也不要放弃自己 // 和父母之间发生了什么矛盾呢？ // 恩，我爸妈也是，大不了不学了，让他们学个后 // 有种皇上不急太监急的感觉 // 学习是我的事，跟他们有什么关系 // 孩子，你的学习目的是什么呢？父母是怎么影响你的呢 // 我连父母都没有…… // 你从小和父母一起生活了吗？ // 请您父母联系这里的咨询师？
1.3,女 我和妈妈的关系不好，我不是我妈妈亲生的，她来了15年，生了15年的气，现在被我气的混身都是病，我不想看见她这样，我想改变,我想变的不让她生气 // 10岁 // 我 // 有时候明明很好的一件事都能被我搞砸 // 老师 // 你们能帮我吗？ // 恩 // 谢谢，老师 // 请老师帮帮我,孩子。你想要变成什么样子呢 // 我想很多时候你们之间需要更好的沟通，对吗？ // 你有多大了，什么时候和妈妈在一起的？ // 我觉得你已经很努力的改变你们之间的关系了，我想你是一个很善良的人 // 孩子，您好 // 可是我讨厌我妈妈 // 我想这里有许多老师可以帮到你的：） // 美女
1.3,女 不能接受一些事情的最后结果，不愿改变一些生活现状，即使不堪，不愿意走出失败的婚姻，不能接受这一切，是不是成了病态心理,没有离婚，但是面对即将的离婚，接受不了，,不接受就是病态吗？ // 是非健康心理 // 多大呢  失败的婚姻是什么意思呢 // 不能接受现状吗 // 你可以考虑未来的生活。 // 不能改变的话，就需要学习接纳 // 缺乏对自己能力的信任 // 只是心态不够积极，没病 // 可以尽力去换回 // 关注，私聊 // 好像我们把自己陷在了困境中了 // 改变也是需要勇气的
1.3,"男 我和妻子结婚12年了，两地分居5年了，现感情出,现了信任危机！临近离婚边缘了，可孩子10岁了！希望专家出出主意帮我们重归于好",如何才能回到从前 // 都是金钱惹的祸，我极力改变自己挽回一个家庭有那么难？,出现的信任危机具体一些 // 出现什么情况了？ // 这不是一两句话可以说清楚的，建议通过具体咨询来解决。 // 你的问题不是几句话就能说清楚的的， 老师需要详细了解你的情况，分析原因，才能找出解决方法。免费文字交流很难解决你的问题，建议你购买服务，电话沟通。如果你信任我，点我头像，再点图文咨询，与你私聊好吗？给你留言了。 // 不可能回到从前 // 你和她都不再是从前的了
1.3,"女,离婚的男人是不是都会对孩子比较愧疚，我现在的丈夫是二婚，有个儿子，我们有了孩子之后总觉得对不起他之前的孩子！我很生气",我一说让他对我们的孩子好点，他就说我事多，说他儿子来了我事就多 // 真想离婚了，可是一考虑到有孩子就不敢离 // 我们有的是闺女 // 不是像对他儿子那么好，说觉得对不起他儿子 // 我觉得他心里不正常 // 太过于夸张,你是觉得他对他儿子好，对你和他的儿子不太好？ // 这不是心理问题。是婚姻家庭问题。 // 当一个男人对，儿子有愧疚的时候，他一定会用行动去表达愧疚，你允许他表达愧疚吗？ // 他心理问题让他本人来。你无需挂怀 // 美女，每个人对孩子心情是一样的，放宽你的心胸，不必太在意，你应该和他目标一致，一起疼孩子，无论是你的，还是他的。
1.3,男 我和我媳妇经常吵架哄哄她就好了最近这次吵架了？我给他打电话她就说闲我烦反正一看到我电话或者短信她就说你快把我逼疯了，,我该怎么办 // 因为我小气 // 好 // 愿意,为什么吵架呢？ // 对你们了解，才会知道怎么办 // 反省自己。彻底改正。真诚感化。 // 愿意付费接受咨询指导吗？ // 你可以改变吗？点我头像，私聊吧，给你留言了 // 她很物质吗？ // 帅哥，吵太久厌烦了 // 在这里简单的交流可能对你的帮助不大，最好可以选择和我电话咨询，我们详细的交流，欢迎订购我的咨询套餐，希望能够尽快地帮你摆脱困惑，可以的话关注我，我们私聊。
1.3,男 我父亲55岁，最近事业家庭都不太顺。我爸现在属于只要遇到事情就会发脾气。老是发火，而且经常就是别人无意说一句话就要发脾气,平时都还行很正常。就是有时候突然就发脾气 // 我24 // 我想知道这是什么情况。该怎么对待。 // ok谢谢 // 谢谢。,情绪 // 让你爸爸接受咨询吧！ // 你多大了？你需要正确对待父亲，不纠缠，不生气 // 你希望我们怎样帮助你呢 // 多理解他，多体谅他，接纳他的状态。 // 他发脾气可能是因为烦躁和焦虑，这也是他的情绪，发脾气也是他内在的需要，他的情绪需要得到宣泄，所以不要试图去改变他，接纳他的状态就好
