s1,beginning_description,following_from_self,following_from_others
1.3,老公和前女友有联系，还和我提出离婚，但有孩子，我该怎么办。舍不得孩子。,没有，就是他们有联系 // 就说我们性格不合适 // 可能一开始就是个错误吧,我可以帮助你找出问题原因， // 找出挽回的办法 // 点我头像，点图文咨询，与你私聊好吗？ // 给你留言了 // 他出轨了是吗？ // 你们之间发生了不舒服的事情吗？ // 那他提出离婚的原因是什么呢？ // 如果需要更多的解答，请点击关注并且私信留言给我，我会在第一时间给予回复，感谢信任！ // 他们联系，如果在正常范围内，你不必要这样紧张。你对自己不自信吗。你们感情怎样？ // 美女，你们现在还生活在一起吗？ // 结婚之后就要跟前女友断了联系，这是违反了婚姻的疆界。我可以帮助你维护自己的婚姻和自我的尊严 // 不是你们这样的相处有问题呢 // 既然选择了，我们就要学会应对，我可以给你一对一的指导 // 你们的婚姻出现问题，仅仅是因为，老公和前女友有联系吗？有没有其他的因素也在影响着你们夫妻关系呢？
1.3,我女儿今年26岁，她每天打扮的和男孩子一样，我怎么说都不听，我该怎么办才好,我害怕女儿是同性恋我该怎么办？,已私信给你了，退回界面看一下。 // 您了解原因吗？ // 和孩子可以沟通上吗？ // 给您留言了，亲 // 担心有什么意义。她是与不是同志，你能左右了吗？
1.3,我女儿14岁在校谈恋爱，学习成绩从前几名到现在倒数，我做为父母该怎么制止？,去年上初三就开始了，为此我狠狠的打过她，她也保证过不联系，至昨天我才知道他们还在来往,什么时候开始倒退的？ // 孩子早恋的情况可以详细说些吗 // 他爸爸是如何看待孩子的 // 孩子什么时候开始出现这种情况的 // 他爸爸呢 // 可以和女儿沟通，不要用打的。 // 14岁正直青春期，有爱的欲望正常的 // 平时要改善父母与孩子的关系，如果家庭内部关系和谐，孩子通常不会向外寻找关爱。
1.3,夫妻之间会因为一点小事就吵架，吵完后在打架，然后冷战，经常这样，该怎么办,好 // 以前感觉很好，现在感觉不到了 // 结婚4年，孩子3周岁半 // 从有了宝宝后就经常和他的妈妈发生矛盾后，就感觉开始变了 // 不过现在和他的妈妈关系不错，可是我发现我们之间存在很大的我问题 // 现在看对方总是不顺眼， // 每天都不会说几句话，他说没有什么话要和我说的 // 我们之间也没有了话题， // 婆媳关系一辈子都不会好的，夫妻之间有了隔阂，可能真的要走到离婚的地步了,你们结婚多久了 // 彼此的感情怎样呢？ // 你们结婚几年了?孩子多大了 // 发生过什么事情吗？ // 是因为和他妈妈的矛盾影响了你们夫妻的感情吗？ // 家庭问题都是比较复杂的，包含的因素很多，叫做具体的分析，才能够有效帮助到你 // 是经营婚姻方面出现了问题 // 婆媳关系不好也会影响夫妻感情 // 看来你，需要婆媳关系调整和夫妻关系修复 // 夫妻自己沟通很重要，要学会经营婚姻，我很愿意帮助您 // 可以点击我的头像，电话交流 // 你们之间缺乏有效沟通，彼此都成了对方的差评师，你需要做情感修复了。 // 做婚姻家庭咨询。调整夫妻关系，调整相处模式，沟通方法。
1.3,我儿子今年上初一最近一段时间经常偷拿我的皮靴藏在自己房间里，我该怎么办？,,你的问题需要对话为你诊断，点击我头像加关注选择图文咨询，
1.3,你好，我想问下，我老公对我没感情，可我有一对儿女，我该怎么办？我31，老公33,我的原因是因为他一个月跟我过夫妻生活不到2次，所以我很生气，就爱怀疑他是不是有女人，他每个晚上跟朋友打牌打到1点左右才回家 // 他性格内向，夫妻生活都是一个星期到二十天左右一次 // 他打牌那么晚回家，我就给他打几个电话，他就烦我 // 平时都不爱搭理我，对我冷淡 // 他从不跟我沟通 // 是的，就因为他不跟我说话与沟通，夫妻间也少的可怜，我就会怀疑，打电话，他就烦我，讨厌我 // 谢谢大家，我懂了,之前夫妻感情如何呢，婚前婚后，直到现在？ // 哦，他的原因呢？ // 33岁，这个年纪的男人，除了工作生活压力大，除了有躯体疾病，还不至于这般 // 你们之间缺乏有效的沟通 // 你们的感情比较冷淡，性生活就会比较少！ // 而且我们多疑敏感，电话催促，也肯定会消磨你们的信任和感情。 // 越是这样做关系越僵！ // 可以说进入了恶性循环 // 这种情况有多长时间了，以前你们的感情怎样呢？ // 感情想要继续下去，总要打破恶性循环，不要期待对方先改变，从自身做起，重建沟通方式，重塑感情 // 如果需要更多的解答，请点击关注并且私信留言给我，我会在第一时间给予回复，感谢信任！ // 可以多谈一些。 你好！ // 你们以前也是这样子吗？何时变这样的？ // 祝福你
1.3,"26岁,才结完婚，生完宝宝，发现老公在外面Ml的痕迹！不想离婚，怎么让老公重视？",,请点击我的头像，点图文咨询。 // 做最好的自己跟谁结婚都幸福，这个我可以帮助你找到自我，提升自我的魅力，维护自己的婚姻 // 美女，在孕产期婚姻容易出现考验， // 不要难过，及时调整自己，修复你们的亲密关系，让过去的过去，才能轻松的拥有未来的幸福。 // 有没有把你的想法告诉他呢？ // 这不是重视的问题这样简单，需要对此有个充分的认识和应对的策略才行！你好，如果需要更多的帮助，请点击关注并且私信留言给我，我会在第一时间给予回复，感谢信任！ // 往往我们自我的需要与对他人的要求混淆了，把对别人的要求也当作自己的需要了，这样就出现了内心的各种困惑。如何厘清自我需要与对他人的要求，需要你和我对话，我会给你贴心的分析和服务 // 你能谈谈你的感受吗？  如果你愿意和我说说你的感受，可以点我头像，私聊
1.3,近期母女好难勾通、不知是女儿性格变了？还是我过于我关注她了？反正无法勾通了。,,女儿多大了？ // 母亲最大的问题往往是唠叨，可以具体说说你们的问题吗 // 和我对话帮你化解。 // 点击我头像加关注选择图文咨询 // 母女沟通不畅，和你们的沟通模式有很大的关系，不是一两句能够解决的，点击我的头像关注，私聊或者电话咨询可以吗？ // 退到一对一界面看我留言 // 母女关系问题可以通过咨询解决。点我头像，点图文咨询，与你私聊好吗？ // 能够理解你的心情。你能选择来这里求助，就非常的不简单。咨询是一个过程，我需要了解更多的情况，才能帮你分析解决问题。我帮助过很多和你一样困扰的人，相信也可以帮到你。可以多说一些你的情况吗？ // 试着，将更多的时间关注在自身一段时间大约一个月，允许孩子自由的做出她的选择。看看会有哪些变化？ // 孩子已经长大，羽翼丰满了，还是他翱翔天空的时刻，松开你的束缚，默默关注就好。 // 你多大啊
1.3,我俩婚姻出现了问题。现在冷漠我想离婚。我想通过写信表达内心的想法想挽回这段婚姻,,你可以清晰自己的想法吗？ // 是想要离婚还是要挽回？ // 婚姻怎么了？ // 婚姻多久 // 我可以帮助您，请点击我的头像，关注，进行私聊，或者电话咨询 // 请问你多大了，结婚多久，他冷漠原因是什么，你们有矛盾吗？ // 你现在来询，用一句话表述，你想获得什么帮助？ // 到底想离婚，还是挽回 // 婚姻出现问题，要去找，问题的根源在哪里 // 婚姻出现问题，要去找，问题的根源在哪里 // 到你们问题的原因是哪些嘛？？ // 写信表达的方式只适合在不适合方面沟通的时候才适用。若是解决婚姻危机，还得要你们夫妻都能正面的去面对才是良策！你好，如果需要更多的解答，请点击关注并且私信留言给我，我会在第一时间给予回复，感谢信任！ // 方面改为当面 // 具体原因怎样啊？ // 我们可以学习建设性的沟通方式
1.3,请问我老公一直都想和电视，手机，海报上的女人上床，对我却不理不踩，这样正常吗？,麻烦专家帮我解答行吗？ // 他这样我真的很痛苦 // 他从来就不愿意和我说话 // 我和他说话他还很烦 // 还有，我们有哪事的时候他都是看着手机和书上的 // 女人才碰我的,不正常 // 你们之间沟通怎么样？ // 你们需要调整的！ // 我可以帮助您，请点击我的头像，关注，进行私聊，或者电话咨询 // 也许你想多了 // 可以私聊我 // 他对你哪里不满意 // 不正常 // 他对你如何不满意啊？
1.3,"女,各位老师帮帮我 老公瞒着父母和我登记结婚了 现在他父亲知道后一病不起 我该怎么办",嗯 // 我该怎么办 怕老公因为压力要和我离婚 // 我已经出现失眠焦虑烦躁 好难过啊 // 我们都没有见过面 我和老公领证后也是他住他家我住我家 这个时候我不知道该做什么,不同意你们的婚事，现在生病了 // 你需要做些事情，让家人接受。 // 你们多大了？ // 有很多东西是金钱没法买到的，这就是为什么要拥有一位专业的婚恋情感私人顾问。如果你不知道怎么办？至少也要知道自己想要什么？为了想要的可以做些什么？你的幸福不是谁能给你的，不是谁能算出来，而是你自己亲手播种出来了！你目前的每一个决定都影响着未来，正因为你现在看不到美好的未来，你才需要相信，相信你可以赢得美好的未来，并需要为之而持之以恒地去努力，还需要讲究方式方法，讲究策略技巧，才能事半功倍！如果需要婚恋情感策略指导，请及时加关注私信留言给我，我会在第一时间给予您回复！ // 过几天。情绪缓解，病就好了。
1.3,老婆二个月不跟我说话。说要离婚怎么办。这次看来是真的。现在他天天躲在房间里玩手机,之前老是出去 // 老婆 // 我骂了他一起出去的 // 不知道，一大帮男的 // 有沟通，他控制不住，信息一来就想出去 // 你说现在是不是离了好。,为何冷战？ // 谁出去？ // 出去干嘛？ // 你们没有就此进行沟通？ // 没解释出去干什么？ // 你怀疑什么了吗 // 需要根据情况情感，全面评估。自己决断。 // 你是什么打算呢？ // 如果需要帮助可以点击头像联系咨询，帮助你分析。 // 欢迎电话咨询我 // 你内心有压抑很多愤怒，带着情绪沟通，这种沟通是无效的，甚至会带来冲突和暴力。建议你通过咨询把自己情绪释放并转化。再找到有效的沟通方式 // 你们结婚几年，以前感情如何？ // 可能是你们的关系出了问题，她需要从外界获得支持
