s1,beginning_description,following_from_self,following_from_others
1.3,"女,我想离婚，过了 8.9年，发现他并不爱我，我们21结婚，我没谈过恋爱，和他经媒人介绍结婚了我只是生孩子看孩子的工具",真的很难受 // 他挣得钱不让我管 // 他做生意，家里经常有一些 // 我是不是已经快30了 // 两个孩子 // 我以前爱吧 // 种种事发生，我已经死心了 // 他为了喝酒不让我打扰，一次次骗我， // 两个孩子我看到大 // 为了让他好好做生意，我尽量不打扰他 // 下雨也不在乎我在路上怎么走 // 孩子生病，全是我 // 交流过了，全是慌 // 我出去他也不会问 // 多晚回来也不问 // 我真的好累 // 我半夜出去他也不会问 // 除非孩子需要我,你们可以沟通交流吗？ // 孩子多大了，你感觉他不够爱你，你和他沟通过吗？ // 从哪些方面看出他不爱你？ // 理解你的心情，如果婚内可以得到爱，还想离婚吗？ // 还有呢？他怎么给你家用呢？ // 感觉你爱他吗？ // 好像确实少了一些情感的流动
1.3,女 我妈我爸婚姻上因为我爸脾气不好，然后我妈和别的男人聊天多了，出现了感情危机，我作为中间人改怎么挽回这段婚姻,我咨询不行么 // 我21 // 我不知道她们怎么原谅彼此 // 奥,美女，最好让你爸爸过来咨询 // 你多大？他们彼此原谅，重建关系 // 谁有诉求谁可以咨询，但父母的婚姻终有父母决定 // 由 // 你可以约我咨询
1.3,"男,母亲对对家任劳任怨，但只要妻儿说话不对她口味就抱怨，特别咬文嚼字，说错话就开始发脾气，让我很难做家庭工作！",好,家庭中，分清边界 // 可能需要分清家庭的边界了，对于结婚后跟母亲关系的协调是很关键的。 // 你即是老公，又是儿子，还可能是爸爸，多重角色集一身，这就需要你学会转换角色，学会处理好家庭成员之间的关系，起到双面胶的作用 // 建议你最好做一次系统咨询，老师帮助你分析、指导。如果你信任我，点我头像，再点图文咨询，与你私聊好吗？给你留言了 // 可以根据你的情况制定策略，给您留言了。 // 母亲那个年纪很难改变了，你需要学习理解她，改变你自己的处理问题的方式 // 帅哥
1.3,女 现在发现和老公人生观，价值观，兴趣爱好都不同！他是自己想怎么就怎么，我是时时刻刻考虑家庭！越来越不能相处了,15年 // 我觉得年龄大了应该懂得体谅对方，他似乎不懂 // 怎么通过自己影响别人？你就是累死，他也不会帮忙 // 一说就生气吵架，没法沟通,结婚多久了 // 你想影响他 改变他 还是适应他  你感觉他有些自私吗 // 你可以先爱上自己吗？和老公分清责任，不要试图去控制老公 // 很理解你 // 愿意和我详细聊聊吗 // 价值观念的差异，确实会造成冲突，但也不尽然。 // 很愿意帮助你 // 三观有差异，两人思想甚至行为冲突会多一点。但也不是不能调和 // 这是不同的性格，不同的选择，想改变对方可就真相处不了了，差异不是来制造问题的，改变可以改变的，接受不能改变的，，无法直接改变他只能通过自己来影响他人，你变了你的世界就变了心 // 你似乎不太了解你老公的需要只想着自己的需要 // 婚姻是需要了解夫妻双方彼此的需要的，你需要了解你自己，成长你自己，而不是一味的埋怨老公的不好 // 需要系统的一对一的咨询，你点击我头像直接购买咨询或者直接电话联系 // 你需要表达自己的不舒服 // 平和的沟通不带情绪的沟通。是良好关系的前提。温和的坚持自己看法。
1.3,女 我放学留在学校跟同学学习  妈妈总以为我是去玩耍了 学习只是借口  但我真的是去学习了  我跳进黄河洗不清  好苦恼！,说了  妈妈总是半信半疑,可以和妈妈多交流一下向她说明你的确没有去玩儿 // 孩子 // 你多大 // 对自己很重要的问题，最好选择正式咨询进行系统解决。点击头像可进入预约页面。
1.3,15 我父母亲前几天吵架要离婚，这几天有所好转没有见到对方就吵，但是有时见面又会吵，随时又会生出离婚的念头，怎么办,很担心他们离婚 // 有时想说他们几句，但是又怕他们发怒 // 怎么才能化解他们的矛盾,你心里什么感受呢 // 告诉他们 // 微笑]
1.3,男 5岁的时候爸妈离婚了，后来跟着爸爸，爸爸又给我找了个后妈，然后他们又生了一个孩子，总感觉我很缺爱，心事重重。,今年16 // 感觉我的心理不正常 // 可能吧 // 我都不读书了 // 你＋下我Q****3 // QQ聊 // 没事啊 // 微信号Y****6 // 我的微信号,现在你几岁了 // 帅哥 // 充实自己，优秀自己，不要多想！你强大，长大才不会 // 你这种心理正常的 // 每个人遇见这种事情都会有这种想法 // 专心学习 // 这样长大了有了自己的能力，就不会困惑 // 我已经好久没用QQ了 // 你有微信不？ // 我不是心理专家哈哈 // 我只是一位小宝妈妈
1.3,女 我妈妈脾气很暴躁，我成绩不好，她每次都哭的稀里哗啦，去医院检查过，有轻微精神问题，我现在觉得自己一点都不想活,,此类问题最好预约一对一咨询，以便我们更好地帮你找到问题症结，探讨解决方案。点击头可进入预约页面。 // 谁有轻微精神问题呢 // 是谁有轻微精神问题？ // 你多大 你的爸爸态度怎么样呢 // 你长大了，需要活出内心独立自主的自己。活好自己，才是爱妈妈。 // 宫老师欢迎您来到给力心理，针对您的问题，需要做具体深入的分析，如果想做有效的心理咨询，建议点击我的头像查看服务清单，选择您要的服务，我会竭诚为您服务。
1.3,女 我和我的老公结婚七年了，我们经常闹架，要不就是因为钱，要不就是因为他的家人，闹得很厉害，可是我为什么还爱他。,聊天扣钱吗 // 我老公挣钱给我看病，给我买保险，他没有外遇，,说明老公身上有你欣赏的东西 // 对自己很重要的问题，最好选择正式咨询进行系统解决。点击头像可进入预约页面。 // 还是有可爱之处 // 美女 // 你想要解决这些问题吗 // 我们有时候视他人如自己，心理在说：你为什么不按我的意思做？或者总想让对方“必须的”改变。选择我的心理分析服务帮你具体分析之后给你建议 // 退到一对一界面看我给你的留言
1.3,女 很爱自己的妈妈但又不知如何表达，总是装作不关心她，做些关心她的事又觉得太肉麻，所以常常被误以为是不懂事的孩子,,这是我们中国的普遍现象 不会表达爱  爱就要说出来 // 如果不会口头表达，有时候可以采取文字表达的方式，一次性把自己要说的都写出来，发给妈妈。这样妈妈肯定会很高兴的。 // 被表达出来的爱，才是真实存在的爱 // 爱需要表达，口头语言表达，肢体语言表达，文字表达等，都可以，选择适合妈妈的恰当的方式，让她感受到即可。 // 亲人之间也需要表达。
1.3,男 我爸妈总为我生活费吵架，我家两个男孩，都是为了存钱，我爸存，我妈给我生活费，但是工资迟迟不发没钱给我怎么办？,嗯嗯 // 嗯呢，你好 // 我该怎么办呢？我才13/虽然我提出分家，但是我爸爸妈妈都不同意,帅哥
1.3,女 我自从生了宝宝，脾气很暴躁，干什么都没有耐心，什么都没精神，感觉没什么东西可以吸引我。做什么都感觉没有意义。,很喜欢宝宝，但是对现在的生活状况都很不满意 // 宝宝现在24个月了，，，宝宝十五个月之前都是我自己带，或者我爸妈帮忙看下， // 我不知道怎么处理人际关系， // 感觉自己与别人格格不入， // 一群人在聊天，我就不会插话，甚至感觉自己没有说话的必要，,多久了？ // 和老公关系怎样呢 // 生宝宝多久了 // 自己喜欢宝宝吗 // 喜欢孩子吗  对老公怎么样呢 // 你刚刚当了妈妈，对于转换的角色还没有适应 // 史老师 感觉每次回复问题 我们的思路总是一致呢 // 同感，庞老师 // 有了孩子。给你带来什么。有喜得贵子之喜吗？还是对自己价值未来的担心
1.3,"女,你好，我老婆刨腹产后一直在为肚子留疤问题焦虑。谁都劝不了，天天魂不守舍。现在连月子都做不好，谁能开导开导她。",,她本人来咨询吧 // 有可能有抑郁情绪，让她自己来咨询调整状态
1.3,"男,我的婚姻好累 老婆不顾家 只知道要钱 只知索取 她的思想很强势的那种 现在也不回家 连自己的女儿也不要 这女人能要吗？","好 // 她就要钱 // 我不知道还能要冯 // 男,我的婚姻好累 老婆不顾家 只知道要钱 只知索取 她的思想很强势的那种 现在也不回家 连自己的女儿也不要 这女人能要吗？",理解你的感受！可以慢慢调整过来的！ // 你已经说出了这么多缺点了 // 找她谈谈，实在不行就分开，你也不能再纵容她了 // 帅哥
1.3,女 宝宝三个月宝爸就去外地打工了，现在宝宝6个月，我每天都不开心，都想我老公，但是嘴上都讲气话，每天晚上都睡不着觉,我觉得说气话，他会当真，会回来和我在一起 // 因为现在有宝宝，生活压力大，他必须要去打工 // 可是真的想念，我都怀疑自己得产后抑郁症,很理解你的思念，但是为什么我们要讲气话呢？ // 可以在一起吗？ // 为什么不把真实的思念说出来呢 // 美女 // 很多东西这只是我们的觉得，先理清我们自己的矛盾吧，找到自己真正想要的，也清晰明确的表达自己的想法。 // 对自己很重要的问题，最好选择正式咨询进行系统解决。点击头像可进入预约页面。
1.3,男 我父母都不在了，现在老婆和我妹妹闹不和妹妹24还没嫁人，老婆不让妹妹回家，老婆也回娘家了还说要和我离婚我该怎么办,原因很多，我妹妹是抱养的，老婆有点那种不讲理那种，每回一闹矛盾老婆就认为我向的妹妹,老婆为什么会那么做？你了解原因么？ // 你起到很关键的作用。 // 是不是你在她们两之间没有做好平衡，让你老婆不满意？ // 她们闹矛盾的原因是什么？ // 可能你要好好和老婆沟通一下你的想法，以及她的想法。 // 在他们俩中间你做了什么？ // 我理解你妹妹
1.3,男 心里难受压抑，以为家庭的因素 ，老是感觉老婆要和我分手，老婆在身边的时候压力没有那么大  她去上班了 我就开始乱想,请专家给我分析一下 我是不是应该去找心理医生呢？,
1.3,"女,结婚三年，老公和之前的女朋友通过各种方式一直不断联系，被我发现后又用新的方式联系。我想放弃婚姻，但怕孩子受苦。",是的 // 三岁 // 婚姻关系不是特别融洽，互相指责抱怨比较多,晚上好 // 结婚时间不长 // 孩子多大？ // 为何联系，和你们婚姻关系有关吗？你们的婚姻关系怎样 // 微笑] // 放弃婚姻前，建议你先找回快乐！ // 点我头相，付费咨询。 // 去转世 // 错了 // 去赚钱 // 点击头像关注我，私聊将坚持保密原则。可以和我细致交流你的具体情况，帮助你分析以便探索问题解决的方法。
1.3,女 你好，请问一下，我离婚后，又和前夫走在一起，他提的要求是，不要和我妹妹一家不走动，永远不走动，我该怎么办！谢谢,性格不合 // 我离婚后又结婚了，又离婚了，他有点怪我妹妹一家 // 他说的意思就是叫我妹妹不要踏进他家门口一步,这要看你的取舍。 // 他们什么矛盾？ // 你们当初为什么分开？ // 美女，他们有什么过节吗？ // 是对你妹妹的看法上有分歧吗？ // 妹妹。这个亲情啊。 他如果爱你。会让你为难痛苦吗？ // 他可以不和你妹妹联系，但他要允许你联系。 // 消除他们之间的隔阂 // 经营婚姻家庭，亲情关系是一门学问，需要用心，也需要智慧，否则容易陷入各种矛盾。如果需要深入系统的咨询辅导，可以点击我的头像预约正式咨询，以便我们更好的帮您。
