s1,title,following
1.3,"女,我老公要给我离婚我跟了他两年半，他没有进到一个做丈夫的责任，还怀疑我，儿子一岁半他也没有为儿子花过一分钱，请我儿子能不能判给我",
1.3,我和老婆感情出现问题，老婆老是看着我的缺点，现在要和我闹离婚。现在离家出走，不和我联系，我怎么补救她都不肯原谅我，希望专家帮忙解决,我们结婚六年了，两个孩子 // 她闲我缺点太多改不掉，给不了她想要的生活，还不是她想要的男人，嫌我懦弱
1.3,结婚十七年，老公利用暴力逼我把工资都缴给他，这二三年工资高一点，我偷偷一个月藏了一点，现在被他发现要和我离婚，我也想离可舍不得小孩-,
1.3,我老公出轨在外面有个小三，她现在和那个小三在一起，要和我离婚，我想挽留他我们还有个儿子6岁了。我给他说了好多好话，他还是要坚持离婚。,要付费的吗 // 一两个月
1.3,你好   我老婆要离婚   带着女儿六岁 己回娘家1个月了！老婆坚持要协议离婚   她说好聚好散   ？缘份己尽   我去年打了她＝个耳光  说她外面有人了＿,
1.3,"女,30岁,动迁分了一套房子，上面是我一个人的名字！父亲和继母在动迁期间领了结婚证！现在一起住在新房里！若父亲百年后，能否要求继母搬出此房？",若继母不肯搬，她有权分我的房子吗？ // 父亲百年后，我有权让她搬出去不
1.3,家庭夫妻关系紧张，寻求解决途径，多次跟老公沟通无果，自从生完宝宝之后，婆媳，各种矛盾，他恨不得我死，我也看他哪不顺眼。希望能够缓和关系。,我想最好在北京，能够和老公一起，而且是面对面的。但是他配合不配合，我也不好保证
1.3,我怀孕了，感觉老公和婆家人都不重视这个孩子，我哭了很多次，老公也不管我，每天下班回来，就打游戏，也不陪我出去耍，我朋友少，这些是我的问题吗？,
1.3,我老婆是孤儿，我们结婚以后，我呢在外面工作，每个星期六回家一次，最近我姐生了孩子，我老婆可能因为我妈的一些事一些话，说我妈对我姐好，她很不理解，,
1.3,我与老公经常吵架，这样的婚姻我过得好痛苦，女儿都七岁了，我不想她在这样的争吵中度过，但离婚我没勇气一个人带孩子，而且也没有那个能力，我该怎么办？,我希望女儿在爸爸妈妈的身边长大，而且我也希望有个家 // 我们都不擅与表达 // 嗯，他特爱打牌，就因为这我容忍不了
1.3,"女,被男友伤害过三次，最后一次是肉体出轨，现实中我还是原谅了他，有一年了，再没有发生过此类事件，可是，我老是做这种他背叛我的噩梦，被惊醒，我该怎么办",
1.3,我和我媳妇之间的感情出现了裂缝，很多次都是我伤她，也帮她的心伤了。。她现在对我很排斥，坚决和我离婚。。我想挽留我们之间的感情。。但是我不知道我该怎么办。。,今年刚刚5年。 // 有呢。3岁半了。。以前幼稚。不懂事。。爱玩我又爱发火。。她一直都是让着我。。。但是这次是这样。。我们公司改革。我出来。我就去学驾照。朋友哟我玩电脑。。她说你出去我就跟你离婚。。后来我没有去。跟她大吵了一架，后来事情越来越严重。。她东西收收就走了。我妈妈和我求她回来。。她说她后悔回来，面对妈妈和这个家她喘不过气。。。她说她一直在强迫自己接受我。但是她说她强迫不了。。我真跟她赔礼道歉了。。。我真的不知道该怎么办了 // 都是出去玩。她就跟我发火。。我也没有好好在乎。。玩是其次。。但是我们的矛盾。很多。有一次我帮她的东西收收。放在门口。。但是我还是帮她说服回来。。一直到现在。我才认得后悔。。后悔当初没有在乎她。当初没有发现问题所在。。。才导致今天的结局。
1.3,老公和别的女人打电话发短信，而且不是第一次，我认为他是背叛我想出轨，他不承认出轨，他认为只有和别人上床了才叫对不起我，也说对不起了，我该相信他吗？我该离婚吗？,
1.3,我老婆离家出走半年了，孩子扔给我，最近她有回娘家，我接到我她的电话，是找孩子的，不和我说话，我问她我们还有可能在一起吗？，她说没意思，不可能了，要离婚的话，等我,我该怎么办 // 她喜欢玩，喜欢外面的世界，喜欢夜店 // 我想叫她回家带孩子，我还不想离婚，孩子六岁了 // 我对她感情很深
1.3,"女,前提：房子现在的户主是我的奶奶、我爸爸有两个姐姐一个妹妹。                             情况：老家乡下有三间房子、之前是草房、后来我的父亲为了孝敬我奶奶、为她在原有的土地上重建了三间现在的水泥的房子（讲草房拆掉后）、但是我奶奶突然病逝、并没有留下遗嘱、现在我们这里要办理房屋土地证、我的小姑姑（我爸爸的妹妹）想要贪一份产权、要在土地证上加上她的名字、所以不同意所有房屋过继给我爸爸、其他所有的亲戚都可以为我爸爸证明这个房子为我爸爸所建。如果这个情况要打官司的话结果会是怎样。",我奶奶一直是自己一个人生活、我爸爸会给我奶奶生活费、小姑没给过、但是有时候会看看我奶奶、给她带点东西
1.3,你好！我爱人脾气不好经常小事大声喊！我呢控制不住好动手只是一个嘴巴子！一年闹一会！这次是怎么道歉也不回来了！在娘家她家人可能劝他离婚！已经两个月了始终联系不上她！怎么办,也道歉了！就是要我自己生活一年再说！我有两个孩子没法一边工作一边照顾孩子
1.3,"女,28岁,孩子六个月，我又得癌症，失业在家，父亲每月六千工资，现拒绝提供任何物资供应，孩子生活无法维持下去，孩子父亲一家准备与孩子断绝关系！孩子死活不管不顾了，我该怎么办！",再婚家庭，而且现任老公对我前任的女儿虐打 // 动手术花了十万多，一分不肯拿出来，还对我人格侮辱，诅咒我早点死，像他六千工资该付多少抚养费
1.3,我老公是二婚带个女儿4岁   我很疼爱她  婆婆很离不开小孩   我哄孩子睡着了她就抱走了   好像不愿意孩子跟我太亲近   我自己又生个儿子  11个月了  婆婆天天抱着孩子哭了也不给我  现在还让我去上班  小孩她带和她睡   这些我也可以不计较   老公花心  爱赌  钱只给我吃喝   衣服东西买贵了就不高兴   他输几万也觉得是理所应当   我身上一有钱婆婆和老公就想法拿走了  我是外地媳妇身上没钱很不方便,我想知道我到底该怎么办 // 嗯 // 谢谢
1.3,我跟老公结婚前感情也不多，话也不多，结婚后跟他也吵架，但是每次吵架他都沉默，而且每次我说的话他都理解不了，他说的我也理解不了，甚至不在一起，后来我都对他厌恶了，你说怎么办,恩 // 孩子一周了 // 对 // 我们闹离婚过 // 可是因为孩子没有离成 // 而且他也不给我打电话，发短信的， // 沟通不了
1.3,只要我们发生争吵，妻子就把离婚挂口边这正常吗,嗯，你好
1.3,我和老公因为小事情总是吵架他就说我不关心他的父母,甚至他就和我打架他太在乎他父母了我根本就没地位 // 甚至他就和我打架他太在乎他父母了我根本就没地位 // 还可以 // 不知道 // 可以
1.3,老婆闲我没有给其优越的生活，闲我笨老是喜欢老话长淡,能和我说怎么办么，因为我已经技穷了 // 关系还可以，都是因为小问题而引发
1.3,老公不归家，借口是工作忙和应酬，这种情况是有外遇吗,
1.3,"女,女方怀孕了，男方一家人不闻不问，到底该怎么做最好！",分手才发现的 // 他比我小，就知道喊我不要
1.3,老公公打儿媳，现在要离婚，有1岁多的小孩，小孩应判给谁,给小孩看病借钱，有男方借的也有女方借的，离婚的话钱应怎么办
1.3,我现在觉得很无耐，因为家庭婆媳的问题，我想死的心都有。,可以语音吗 // 我现在已经心灰意冷到不想在处了 // 我手机就是绑定不聊，不能充值
1.3,"女,孩子性格怪异，脾气大，逆反心理很强，有轻微的暴力倾向！",9岁 // 有人在吗？ // 妈妈
1.3,我很想与老公沟通，可是他总是逃避或者回避我，我该怎么办呢？,我们之间婚姻出现问题了，我很想解决，可是他总是逃避
1.3,"男,20岁,失眠 活着痛苦 家庭关系处理不好 父母不体会我的感受 我快不行了",我失眠 活着很痛苦心理咨询师 // 我父母他们不了解我 而且也不体会我的感受 我必需要听他们的 我活着没意思很痛苦 // 最近我也失眠 // 大概有一星期了 // 我有些具体内容记不清楚了 有的也是一言难尽 // 觉得没人能帮助我 我要说出我的感受 // 我的消息发不过去了 我要是健康的话 我就不会来这里咨询了 我要是健康的话 我就不会重复说第二遍的话了 王心理咨询师
1.3,夫妻没有语言，丈夫只会吃喝嫖赌，公婆不待见，生育一女，以后婚姻路怎么办,嗯 // 刚经历过共患难，好了以后一个月吵过无数次让我走，我因为爱和舍不得女儿，现在变本加厉，夜夜三更半夜 // 恋爱他在外，我在家，很少见很少待，就对我很好，在结婚前二天，我发现他很别的女人QQ玩暖昧 // 我却因为已经怀了二个多月也发通知亲朋好友加上他真保证我心软了 // 我生女孩他家人不高兴，在我怀第二胎得知又是女孩，他妈说女孩别生个负担重 // 在我流产时老公说陪我去医院流人男人来很衰 // 婆婆更是在我刚流人回到家下冷水做事什么也没有，而她女儿后半月流人却说女人流产也和生人一样，不能做事不能下冷水，要吃好喝好 // 而老公我觉得只有利用没有爱 // 当每次需要钱或者人时才会伪装对我好，其它时不是吃喝嫖赌就是手机 // 经常加陌生女人 // 聊天纪录全无 // 在这个家他们认准我爱他所以可以随便践踏我 // 没有尊严没有地位 // 他和他家人说我不好我就改，以前我会跟他也会吵，现在我不跟不吵却是更变本加厉 // 这样的男人和家庭我是不是该放手 // 他到现在都不回 // 在医院我照顾他一个半月时别的女人打电话公然承认是他情人，我亲人也说他在外面有人半月传染性病给我，他却都不承认说我没现场，相信别人不信他，随我爱过不过 // 我没结婚前未嫁他时也曾是美女，只是生了小孩后胖了三十斤一直就瘦不了，我对我自己也没信心 // 专家你能给我分析眼下我的路吗
